timestamp,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcNum,pm10ConcMass,pm10ConcNum,no2Conc,relHumid,temperature
2022-10-30T08:48:00.661Z,0.0,0.32,0.58,0.33,0.58,0.36,-1.03,47.43,23.36
2022-10-30T08:30:58.991Z,0.0,0.33,0.58,0.34,0.58,0.37,-2.14,47.56,23.33
2022-10-30T08:13:57.481Z,0.0,0.3,0.58,0.32,0.58,0.35,-1.12,47.69,23.24
2022-10-30T07:56:55.957Z,0.0,0.44,0.58,0.45,0.58,0.47,1.0,48.15,23.05
2022-10-30T07:39:54.385Z,0.0,0.42,0.58,0.45,0.58,0.47,1.2,48.58,22.86
2022-10-30T07:22:52.650Z,0.0,0.42,0.58,0.43,0.58,0.46,2.91,48.96,22.65
2022-10-30T07:05:50.967Z,0.0,0.41,0.58,0.42,0.77,0.45,4.28,49.09,22.47
2022-10-30T06:48:49.273Z,0.0,0.46,0.58,0.48,0.58,0.51,4.3,49.16,22.39
2022-10-30T06:31:47.648Z,0.0,0.39,0.58,0.4,0.58,0.43,3.87,49.12,22.42
2022-10-30T06:14:46.025Z,0.0,0.57,0.58,0.59,0.58,0.62,5.13,49.02,22.47
2022-10-30T05:57:44.456Z,0.0,0.4,0.58,0.41,0.58,0.44,3.39,48.91,22.49
2022-10-30T05:40:42.713Z,0.0,0.33,0.58,0.34,0.58,0.37,2.43,48.66,22.55
2022-10-30T05:23:41.337Z,0.0,0.32,0.58,0.34,0.58,0.37,3.08,48.49,22.65
2022-10-30T05:06:39.927Z,0.0,0.42,0.58,0.43,0.58,0.45,2.4,48.37,22.73
2022-10-30T04:49:38.606Z,0.0,0.38,0.58,0.39,0.58,0.42,2.08,48.4,22.76
2022-10-30T04:32:37.230Z,0.0,0.26,0.58,0.27,0.58,0.3,2.85,48.33,22.83
2022-10-30T04:15:35.933Z,0.0,0.28,0.58,0.31,0.58,0.34,1.47,48.28,22.88
2022-10-30T03:58:34.874Z,0.0,0.26,0.58,0.26,0.58,0.29,-0.81,48.21,22.92
2022-10-30T03:41:33.602Z,0.0,0.46,0.58,0.51,0.58,0.54,-0.9,48.19,22.99
2022-10-30T03:24:32.598Z,0.0,0.26,0.58,0.27,0.58,0.3,1.34,48.14,23.03
2022-10-30T03:07:31.553Z,0.0,0.19,0.58,0.2,0.58,0.23,0.47,48.11,23.09
2022-10-30T02:50:30.600Z,0.0,0.27,0.58,0.28,0.58,0.31,0.47,47.96,23.19
2022-10-30T02:33:29.191Z,0.0,0.26,0.58,0.26,0.58,0.28,1.3,47.89,23.24
2022-10-30T02:16:27.633Z,0.0,0.3,0.58,0.31,0.58,0.34,1.05,47.79,23.3
2022-10-30T01:59:26.074Z,0.0,0.29,0.58,0.31,0.58,0.34,0.62,47.74,23.38
2022-10-30T01:42:24.500Z,0.0,0.27,0.58,0.28,0.58,0.31,1.14,47.61,23.47
2022-10-30T01:25:22.966Z,0.0,0.25,0.58,0.25,0.58,0.27,-0.15,47.51,23.54
2022-10-30T01:08:21.404Z,0.0,0.25,0.58,0.25,0.58,0.28,-0.84,47.49,23.62
2022-10-30T00:51:18.855Z,0.0,0.18,0.58,0.2,0.58,0.23,-0.63,47.37,23.77
2022-10-30T00:34:17.311Z,0.0,0.23,0.58,0.24,0.58,0.27,-0.71,47.34,23.81
2022-10-30T00:17:15.638Z,0.0,0.26,0.58,0.26,0.58,0.29,-0.81,47.23,23.89
2022-10-30T00:00:13.948Z,0.0,0.2,0.58,0.21,0.58,0.23,-0.71,47.17,23.99
2022-10-29T23:43:12.337Z,0.0,0.2,0.58,0.2,0.58,0.23,-1.98,47.02,24.09
2022-10-29T23:26:10.727Z,0.0,0.18,0.58,0.19,0.58,0.22,-0.86,46.92,24.19
2022-10-29T23:09:09.144Z,0.0,0.2,0.58,0.2,0.58,0.22,-4.24,46.92,24.22
2022-10-29T22:52:07.422Z,0.0,0.19,0.58,0.19,0.58,0.22,-2.57,46.97,24.25
2022-10-29T22:35:05.897Z,0.0,0.24,0.58,0.25,0.58,0.29,-1.53,47.11,24.18
2022-10-29T22:18:04.189Z,0.0,0.22,0.58,0.23,0.58,0.26,-0.39,47.37,24.04
2022-10-29T22:01:02.709Z,0.0,0.22,0.58,0.24,0.58,0.27,-1.41,47.6,23.88
2022-10-29T21:44:01.295Z,0.0,0.25,0.58,0.27,0.58,0.3,1.44,47.91,23.61
2022-10-29T21:26:59.749Z,0.0,0.31,0.58,0.32,0.58,0.35,1.69,48.28,23.37
2022-10-29T21:09:58.255Z,0.0,0.27,0.58,0.29,0.58,0.31,2.6,48.4,23.24
2022-10-29T20:52:56.669Z,0.0,0.26,0.58,0.27,0.58,0.3,3.55,48.4,23.23
2022-10-29T20:35:55.106Z,0.0,0.32,0.58,0.33,0.58,0.36,2.1,48.28,23.27
2022-10-29T20:18:53.675Z,0.0,0.47,0.58,0.48,0.77,0.52,3.87,48.12,23.3
2022-10-29T20:01:52.181Z,0.0,0.3,0.58,0.31,0.58,0.35,0.57,47.8,23.37
2022-10-29T19:44:50.572Z,0.0,0.42,0.58,0.46,0.77,0.5,-1.87,47.44,23.44
2022-10-29T19:27:48.983Z,0.0,0.8,0.58,0.86,1.15,0.89,0.79,47.41,23.51
2022-10-29T19:10:47.455Z,0.0,0.82,0.96,0.86,1.54,0.91,-0.09,47.39,23.58
2022-10-29T18:53:45.951Z,0.19,1.29,1.35,1.37,2.85,1.42,-2.08,47.43,23.65
2022-10-29T18:36:44.470Z,0.0,1.06,1.54,1.14,2.46,1.22,-1.49,47.6,23.62
2022-10-29T18:19:43.057Z,0.0,1.46,1.92,1.58,4.27,1.64,-1.68,47.81,23.6
2022-10-29T18:02:41.520Z,0.0,1.37,1.92,1.46,3.5,1.54,-0.87,48.02,23.47
2022-10-29T17:45:39.910Z,0.0,1.09,0.77,1.16,2.15,1.21,3.45,48.49,23.33
2022-10-29T17:28:38.436Z,0.0,1.19,1.15,1.29,2.62,1.35,2.67,48.6,23.2
2022-10-29T17:11:37.090Z,0.0,1.23,1.35,1.31,1.96,1.35,3.68,48.71,23.13
2022-10-29T16:54:26.464Z,0.0,1.38,1.35,1.46,2.73,1.51,1.35,48.63,23.14
2022-10-29T16:37:25.098Z,0.0,1.53,1.15,1.61,1.81,1.64,3.35,48.55,23.14
2022-10-29T16:20:23.722Z,0.0,1.52,0.96,1.58,1.15,1.61,-0.2,48.51,23.13
2022-10-29T16:03:22.241Z,0.0,1.76,1.35,1.83,1.35,1.86,3.15,48.46,23.13
2022-10-29T15:46:20.698Z,0.19,1.97,1.35,2.05,1.77,2.09,2.22,48.35,23.16
2022-10-29T15:29:19.143Z,0.96,3.01,2.5,3.11,2.5,3.15,1.02,48.22,23.2
2022-10-29T15:12:17.496Z,1.38,4.3,3.69,4.54,4.27,4.59,1.27,48.07,23.26
2022-10-29T14:55:15.785Z,2.38,5.34,4.54,5.61,5.35,5.66,1.67,47.92,23.31
2022-10-29T14:38:14.251Z,2.77,5.4,4.58,5.62,4.77,5.67,2.04,47.75,23.36
2022-10-29T14:21:12.580Z,1.65,4.39,3.96,4.59,4.15,4.65,1.13,47.66,23.44
2022-10-29T14:04:11.155Z,0.0,1.51,0.77,1.56,1.35,1.6,-0.66,47.52,23.51
2022-10-29T13:47:09.751Z,0.0,0.62,0.58,0.65,0.96,0.69,-0.88,47.51,23.58
2022-10-29T13:30:08.299Z,0.0,0.64,0.58,0.66,1.15,0.7,0.45,47.71,23.57
2022-10-29T13:13:07.079Z,0.0,0.88,0.58,0.93,1.15,0.97,-1.08,47.68,23.57
2022-10-29T12:56:05.673Z,0.0,0.69,0.58,0.72,1.15,0.75,-2.03,47.67,23.58
2022-10-29T12:39:03.982Z,0.0,0.81,0.58,0.85,0.77,0.88,-2.0,47.76,23.58
2022-10-29T12:22:02.356Z,0.0,0.74,0.77,0.78,0.77,0.82,-1.48,47.82,23.58
2022-10-29T12:05:00.846Z,0.0,1.41,0.96,1.46,1.15,1.5,-3.87,47.92,23.6
2022-10-29T11:47:59.286Z,0.0,1.14,0.77,1.21,0.96,1.24,-4.51,47.91,23.57
2022-10-29T11:30:57.764Z,0.0,1.66,1.54,1.72,2.54,1.77,-3.12,47.98,23.57
2022-10-29T11:13:55.878Z,0.0,1.04,1.15,1.12,1.54,1.17,-2.23,48.31,23.5
2022-10-29T10:56:54.237Z,0.0,0.87,0.77,0.92,1.96,0.97,0.24,48.59,23.37
2022-10-29T10:39:52.660Z,0.0,0.13,0.58,0.14,0.58,0.16,1.1,48.98,23.13
2022-10-29T10:22:50.805Z,0.0,0.21,0.58,0.21,0.58,0.24,2.79,49.56,22.89
2022-10-29T10:05:49.301Z,0.0,0.14,0.58,0.15,0.58,0.17,6.05,50.02,22.63
2022-10-29T09:48:47.427Z,0.0,0.25,0.58,0.26,0.58,0.29,5.55,50.13,22.49
2022-10-29T09:31:45.525Z,0.0,0.12,0.58,0.12,0.58,0.15,4.61,50.16,22.47
2022-10-29T09:14:43.537Z,0.0,0.11,0.58,0.12,0.58,0.15,4.32,50.19,22.48
2022-10-29T08:57:41.693Z,0.0,0.11,0.58,0.11,0.58,0.14,4.37,50.23,22.54
2022-10-29T08:40:39.631Z,0.0,0.15,0.58,0.15,0.58,0.18,4.97,50.16,22.56
2022-10-29T08:23:37.824Z,0.0,0.15,0.58,0.15,0.58,0.18,4.11,50.12,22.63
2022-10-29T08:06:36.034Z,0.0,0.12,0.58,0.13,0.58,0.16,4.61,50.06,22.7
2022-10-29T07:49:34.180Z,0.0,0.13,0.58,0.14,0.58,0.17,4.27,50.06,22.76
2022-10-29T07:32:32.400Z,0.0,0.09,0.58,0.09,0.58,0.12,4.29,50.1,22.78
2022-10-29T07:15:30.734Z,0.0,0.12,0.58,0.12,0.58,0.15,3.12,50.11,22.8
2022-10-29T06:58:29.195Z,0.0,0.17,0.58,0.17,0.58,0.21,4.75,50.12,22.85
2022-10-29T06:41:27.848Z,0.0,0.09,0.58,0.09,0.58,0.12,4.45,50.17,22.88
2022-10-29T06:24:26.439Z,0.0,0.19,0.58,0.19,0.58,0.22,4.02,50.18,22.9
2022-10-29T06:07:25.048Z,0.0,0.09,0.58,0.09,0.58,0.12,4.54,50.24,22.93
2022-10-29T05:50:23.704Z,0.0,0.13,0.58,0.14,0.58,0.17,3.71,50.29,22.95
2022-10-29T05:33:22.302Z,0.0,0.21,0.58,0.22,0.58,0.25,4.03,50.3,23.0
2022-10-29T05:16:20.689Z,0.0,0.11,0.58,0.11,0.58,0.14,4.77,50.31,23.0
2022-10-29T04:59:18.980Z,0.0,0.1,0.58,0.11,0.58,0.14,6.06,50.33,23.05
2022-10-29T04:42:17.237Z,0.0,0.17,0.58,0.17,0.58,0.19,4.83,50.33,23.11
2022-10-29T04:25:15.663Z,0.0,0.17,0.58,0.18,0.58,0.2,4.89,50.38,23.14
2022-10-29T04:08:14.029Z,0.0,0.16,0.58,0.16,0.58,0.18,4.25,50.39,23.21
2022-10-29T03:51:12.311Z,0.0,0.17,0.58,0.17,0.58,0.2,4.61,50.41,23.24
2022-10-29T03:34:10.563Z,0.0,0.24,0.58,0.25,0.77,0.28,4.46,50.37,23.27
2022-10-29T03:17:05.769Z,0.0,0.22,0.58,0.24,0.58,0.26,4.39,50.38,23.34
2022-10-29T03:00:03.982Z,0.0,0.22,0.58,0.23,0.58,0.25,2.35,50.37,23.43
2022-10-29T02:43:02.242Z,0.0,0.29,0.58,0.3,0.58,0.33,4.21,50.4,23.46
2022-10-29T02:26:00.535Z,0.0,0.25,0.58,0.26,0.58,0.29,4.04,50.34,23.57
2022-10-29T02:08:58.816Z,0.0,0.32,0.58,0.32,0.58,0.35,4.86,50.32,23.62
2022-10-29T01:51:56.829Z,0.0,0.33,0.58,0.34,0.58,0.37,4.73,50.24,23.74
2022-10-29T01:34:55.145Z,0.0,0.54,0.58,0.58,0.58,0.61,0.28,50.22,23.85
2022-10-29T01:17:53.457Z,0.0,0.49,0.58,0.51,0.58,0.53,2.42,50.13,23.92
2022-10-29T01:00:51.721Z,0.0,0.43,0.58,0.45,0.58,0.49,2.89,50.08,24.02
2022-10-29T00:43:49.970Z,0.0,0.47,0.58,0.48,0.58,0.51,2.55,50.05,24.11
2022-10-29T00:26:48.362Z,0.0,0.6,0.58,0.63,0.96,0.67,1.77,49.99,24.22
2022-10-29T00:09:46.839Z,0.0,0.79,0.58,0.81,0.58,0.84,1.45,49.91,24.33
2022-10-28T23:52:45.275Z,0.0,0.59,0.58,0.61,0.77,0.64,0.45,49.82,24.43
2022-10-28T23:35:43.808Z,0.0,1.26,0.58,1.31,0.58,1.34,0.44,49.99,24.39
2022-10-28T23:18:42.332Z,0.0,1.19,0.58,1.22,0.58,1.26,1.25,50.15,24.29
2022-10-28T23:01:40.383Z,0.0,1.15,0.77,1.18,0.77,1.22,2.48,50.17,24.18
2022-10-28T22:44:38.765Z,0.0,1.04,0.77,1.07,0.77,1.1,2.43,50.42,24.12
2022-10-28T22:27:37.117Z,0.0,1.36,0.58,1.38,0.96,1.42,0.59,50.57,24.13
2022-10-28T22:10:35.381Z,0.19,1.79,1.54,1.89,1.73,1.93,1.84,50.66,24.16
2022-10-28T21:53:33.412Z,0.96,2.24,2.12,2.38,2.31,2.42,4.78,51.08,24.08
2022-10-28T21:36:31.497Z,0.0,0.95,0.58,0.98,1.0,1.02,2.91,51.45,24.04
2022-10-28T21:19:29.790Z,0.0,1.01,0.96,1.07,1.35,1.12,4.97,51.59,23.99
2022-10-28T21:02:28.122Z,0.0,0.84,0.77,0.88,0.77,0.93,3.51,51.88,23.98
2022-10-28T20:45:26.349Z,0.0,0.99,0.77,1.03,1.73,1.07,5.33,51.95,23.97
2022-10-28T20:28:24.692Z,0.0,1.23,0.58,1.27,1.15,1.31,7.14,52.08,23.92
2022-10-28T20:11:22.977Z,0.0,0.87,0.77,0.91,1.15,0.94,6.87,52.31,23.92
2022-10-28T19:54:21.125Z,0.0,1.3,0.96,1.35,1.15,1.39,6.68,52.23,23.87
2022-10-28T19:37:19.552Z,0.0,0.92,0.58,0.95,0.58,0.98,7.07,52.44,23.84
2022-10-28T19:20:17.882Z,0.0,1.22,0.77,1.26,0.77,1.29,7.8,52.63,23.78
2022-10-28T19:03:16.087Z,0.0,1.0,0.58,1.03,0.58,1.06,9.74,52.76,23.71
2022-10-28T18:46:14.229Z,0.0,0.99,0.77,1.04,1.35,1.07,6.85,52.91,23.68
2022-10-28T18:29:12.560Z,0.0,1.25,0.77,1.31,0.77,1.35,7.2,53.06,23.62
2022-10-28T18:12:10.613Z,0.0,1.78,1.35,1.87,1.54,1.93,7.17,53.09,23.57
2022-10-28T17:55:08.655Z,0.0,1.09,0.77,1.14,0.77,1.16,9.01,53.22,23.53
2022-10-28T17:38:06.530Z,0.0,1.25,0.77,1.3,1.35,1.33,9.63,53.28,23.46
2022-10-28T17:21:04.511Z,0.0,1.41,1.35,1.48,2.35,1.53,8.28,53.5,23.4
2022-10-28T17:04:02.649Z,0.0,1.4,0.96,1.47,0.96,1.51,9.35,53.62,23.34
2022-10-28T16:47:00.670Z,0.0,1.28,0.77,1.35,1.35,1.38,10.25,53.8,23.26
2022-10-28T16:29:58.621Z,0.0,1.22,0.77,1.28,1.15,1.32,10.57,53.86,23.16
2022-10-28T16:12:56.760Z,0.0,1.51,1.15,1.56,1.35,1.6,11.4,54.24,23.09
2022-10-28T15:55:54.853Z,0.0,1.49,1.54,1.57,1.73,1.62,11.36,54.18,23.06
2022-10-28T15:38:52.867Z,0.0,1.37,1.15,1.45,1.73,1.51,12.19,54.56,22.97
2022-10-28T15:21:51.008Z,0.0,1.64,1.35,1.75,1.96,1.79,13.2,54.67,22.9
2022-10-28T15:04:48.779Z,0.38,1.97,1.77,2.07,3.81,2.12,16.51,54.71,22.85
2022-10-28T14:47:46.909Z,0.42,1.88,1.58,1.99,2.15,2.02,19.23,55.0,22.73
2022-10-28T14:30:44.976Z,1.0,3.13,2.58,3.21,2.96,3.25,15.57,54.63,22.58
2022-10-28T14:13:43.079Z,1.0,3.44,3.35,3.62,5.46,3.68,18.08,54.59,22.44
2022-10-28T13:56:41.174Z,1.77,3.73,3.19,3.9,3.69,3.95,17.03,54.58,22.34
2022-10-28T13:39:39.192Z,2.42,5.04,4.77,5.28,5.92,5.36,17.3,54.6,22.18
2022-10-28T13:22:37.159Z,3.04,5.73,5.42,5.97,6.27,6.03,20.37,54.85,22.0
2022-10-28T13:05:35.135Z,3.19,6.61,6.35,6.88,7.12,6.96,19.5,54.73,21.87
2022-10-28T12:48:33.175Z,3.42,6.66,6.0,6.98,7.08,7.05,18.82,54.16,21.76
2022-10-28T12:31:30.880Z,4.38,7.62,7.69,8.06,10.23,8.14,18.79,53.48,21.77
2022-10-28T12:14:28.888Z,3.88,7.27,7.58,7.65,8.62,7.73,18.2,53.39,21.74
2022-10-28T11:57:26.856Z,4.04,7.22,7.0,7.59,8.81,7.67,17.62,52.69,21.74
2022-10-28T11:40:24.911Z,3.04,5.88,5.58,6.16,7.31,6.22,17.69,52.22,21.74
2022-10-28T11:23:22.902Z,3.04,5.98,5.42,6.23,7.08,6.29,14.16,51.44,21.76
2022-10-28T11:06:21.097Z,1.0,3.46,2.96,3.59,5.23,3.66,7.53,49.89,21.77
2022-10-28T10:49:19.366Z,1.0,2.82,2.96,3.0,4.19,3.05,7.59,49.39,21.81
2022-10-28T10:32:17.298Z,0.0,0.38,0.58,0.39,0.58,0.42,9.77,49.32,21.83
2022-10-28T10:15:15.327Z,0.0,0.36,0.58,0.39,0.58,0.42,9.24,49.27,21.88
2022-10-28T09:58:13.283Z,0.0,0.3,0.58,0.31,0.58,0.34,7.82,49.27,21.91
2022-10-28T09:41:11.356Z,0.0,0.39,0.58,0.41,0.58,0.44,10.78,49.12,21.94
2022-10-28T09:24:09.259Z,0.0,0.3,0.58,0.32,0.58,0.34,9.23,49.06,21.94
2022-10-28T09:07:07.377Z,0.0,0.2,0.58,0.21,0.58,0.24,9.11,48.92,21.97
2022-10-28T08:50:05.071Z,0.0,0.25,0.58,0.26,0.58,0.29,9.32,48.86,22.01
2022-10-28T08:33:03.226Z,0.0,0.2,0.58,0.2,0.58,0.23,8.18,48.78,22.04
2022-10-28T08:16:01.339Z,0.0,0.16,0.58,0.16,0.58,0.19,9.52,48.69,22.04
2022-10-28T07:58:59.438Z,0.0,0.19,0.58,0.2,0.58,0.23,10.11,48.63,22.03
2022-10-28T07:41:57.330Z,0.0,0.18,0.58,0.18,0.58,0.21,7.44,48.51,22.09
2022-10-28T07:24:55.385Z,0.0,0.2,0.58,0.2,0.58,0.23,8.01,48.46,22.09
2022-10-28T07:07:53.101Z,0.0,0.19,0.58,0.2,0.58,0.23,8.1,48.3,22.11
2022-10-28T06:50:51.269Z,0.0,0.18,0.58,0.19,0.58,0.22,8.74,48.24,22.15
2022-10-28T06:33:49.534Z,0.0,0.16,0.58,0.16,0.58,0.19,8.57,48.09,22.15
2022-10-28T06:16:47.718Z,0.0,0.25,0.58,0.26,0.58,0.29,7.39,47.97,22.19
2022-10-28T05:59:45.927Z,0.0,0.2,0.58,0.21,0.58,0.24,6.35,47.89,22.22
2022-10-28T05:42:44.259Z,0.0,0.23,0.58,0.25,0.58,0.28,8.28,47.79,22.24
2022-10-28T05:25:42.597Z,0.0,0.25,0.58,0.25,0.58,0.29,7.2,47.66,22.28
2022-10-28T05:08:40.812Z,0.0,0.22,0.58,0.23,0.58,0.26,7.82,47.5,22.28
2022-10-28T04:51:39.071Z,0.0,0.18,0.58,0.19,0.58,0.22,7.25,47.46,22.28
2022-10-28T04:34:37.154Z,0.0,0.28,0.58,0.3,0.58,0.33,6.08,47.33,22.31
2022-10-28T04:17:35.272Z,0.0,0.41,0.58,0.42,0.58,0.46,7.38,47.06,22.35
2022-10-28T04:00:33.465Z,0.0,0.27,0.58,0.29,0.58,0.32,7.7,46.95,22.38
2022-10-28T03:43:31.722Z,0.0,0.32,0.58,0.33,0.58,0.36,5.88,46.73,22.39
2022-10-28T03:26:29.994Z,0.0,0.21,0.58,0.22,0.58,0.25,6.61,46.5,22.42
2022-10-28T03:09:28.095Z,0.0,0.19,0.58,0.19,0.58,0.21,7.46,46.2,22.45
2022-10-28T02:52:26.247Z,0.0,0.19,0.58,0.2,0.58,0.22,5.18,45.84,22.51
2022-10-28T02:35:24.423Z,0.0,0.19,0.58,0.19,0.58,0.22,4.69,45.28,22.59
2022-10-28T02:18:22.550Z,0.0,0.24,0.58,0.25,0.58,0.28,1.32,44.45,22.66
2022-10-28T02:01:20.712Z,0.0,0.23,0.58,0.24,0.58,0.26,2.73,44.42,22.78
2022-10-28T01:44:18.815Z,0.0,0.19,0.58,0.19,0.58,0.22,1.75,44.27,22.89
2022-10-28T01:27:16.834Z,0.0,0.22,0.58,0.22,0.58,0.25,1.87,44.14,23.03
2022-10-28T01:10:15.021Z,0.0,0.22,0.58,0.23,0.58,0.25,-0.5,44.07,23.14
2022-10-28T00:53:13.064Z,0.0,0.19,0.58,0.2,0.58,0.23,-0.44,43.94,23.3
2022-10-28T00:36:11.294Z,0.0,0.18,0.58,0.19,0.58,0.21,0.07,43.84,23.41
2022-10-28T00:19:09.590Z,0.0,0.23,0.58,0.25,0.58,0.28,0.98,43.74,23.53
2022-10-28T00:02:07.701Z,0.0,0.2,0.58,0.2,0.58,0.22,0.81,43.75,23.64
2022-10-27T23:45:05.943Z,0.0,0.25,0.58,0.26,0.58,0.29,-0.04,43.74,23.68
2022-10-27T23:28:04.117Z,0.0,0.26,0.58,0.26,0.58,0.29,-0.11,43.69,23.82
2022-10-27T23:11:02.442Z,0.0,0.28,0.58,0.29,0.58,0.31,-2.15,42.8,24.42
2022-10-27T22:54:00.746Z,0.0,0.47,0.58,0.47,0.58,0.49,-7.98,41.8,25.28
2022-10-27T22:36:58.910Z,0.0,0.28,0.58,0.3,0.58,0.32,-7.91,41.84,25.65
2022-10-27T22:19:57.411Z,0.0,0.29,0.58,0.31,0.58,0.34,-8.08,42.06,25.83
2022-10-27T22:02:55.879Z,0.0,0.28,0.58,0.29,0.77,0.32,-6.61,42.24,25.89
2022-10-27T21:45:54.248Z,0.0,0.24,0.58,0.25,0.58,0.28,-4.49,42.36,25.85
2022-10-27T21:28:52.666Z,0.0,0.32,0.58,0.33,0.58,0.36,-3.3,42.77,25.75
2022-10-27T21:11:51.186Z,0.0,0.21,0.58,0.22,0.77,0.25,-3.23,42.95,25.65
2022-10-27T20:54:49.758Z,0.0,0.28,0.58,0.28,0.58,0.31,-1.64,43.13,25.55
2022-10-27T20:37:48.327Z,0.0,0.28,0.58,0.29,0.58,0.32,-2.01,43.29,25.41
2022-10-27T20:20:46.906Z,0.0,0.24,0.58,0.25,0.58,0.27,-1.3,43.17,25.3
2022-10-27T20:03:45.484Z,0.0,0.38,0.58,0.39,0.58,0.41,-9.6,41.44,25.25
2022-10-27T19:46:44.062Z,0.0,0.29,0.58,0.3,0.58,0.33,-5.28,42.57,25.21
2022-10-27T19:29:42.508Z,0.0,0.35,0.58,0.38,0.58,0.41,-0.98,43.98,25.04
2022-10-27T19:12:41.059Z,0.0,0.43,0.58,0.45,0.58,0.47,1.51,44.44,24.8
2022-10-27T18:55:30.369Z,0.0,0.26,0.58,0.28,0.77,0.31,4.84,44.9,24.55
2022-10-27T18:38:28.830Z,0.0,0.44,0.58,0.45,0.58,0.49,4.39,44.68,24.35
2022-10-27T18:21:27.159Z,0.0,0.38,0.58,0.38,0.58,0.43,3.19,44.61,24.18
2022-10-27T18:04:25.444Z,0.0,0.34,0.58,0.35,0.58,0.38,2.78,44.39,24.04
2022-10-27T17:47:23.862Z,0.0,0.51,0.58,0.55,0.77,0.58,3.36,44.23,23.89
2022-10-27T17:30:22.073Z,0.0,0.64,0.58,0.66,0.77,0.69,3.25,44.16,23.79
2022-10-27T17:13:20.446Z,0.0,0.68,0.77,0.74,0.96,0.79,2.33,43.68,23.7
2022-10-27T16:56:18.737Z,0.0,0.84,0.58,0.86,2.31,0.92,0.77,43.4,23.71
2022-10-27T16:39:17.076Z,0.0,0.59,0.58,0.63,0.96,0.66,1.05,43.64,23.65
2022-10-27T16:22:15.385Z,0.0,0.84,0.58,0.87,0.77,0.9,0.65,43.43,23.6
2022-10-27T16:05:13.790Z,0.0,0.95,0.58,0.98,0.77,1.01,0.93,44.01,23.53
2022-10-27T15:48:12.126Z,0.0,1.23,0.58,1.27,2.5,1.3,4.6,44.15,23.3
2022-10-27T15:31:10.313Z,0.0,1.25,1.15,1.3,1.77,1.35,3.98,44.31,23.0
2022-10-27T15:14:08.523Z,0.0,1.46,1.15,1.53,2.12,1.57,6.43,44.8,22.76
2022-10-27T14:57:06.695Z,0.19,1.82,1.58,1.92,2.73,1.97,4.74,44.41,22.58
2022-10-27T14:40:04.816Z,0.77,2.52,2.15,2.62,2.58,2.67,4.38,44.27,22.38
2022-10-27T14:23:03.056Z,0.81,2.63,2.35,2.73,2.81,2.79,4.31,44.06,22.22
2022-10-27T14:06:00.990Z,1.0,2.87,2.58,3.03,3.38,3.06,3.96,43.27,22.12
2022-10-27T13:48:59.261Z,1.04,3.04,2.19,3.17,2.81,3.21,2.15,43.15,21.96
2022-10-27T13:31:57.277Z,1.81,4.88,4.35,5.12,6.69,5.17,2.69,43.09,21.84
2022-10-27T13:14:55.354Z,2.42,5.42,6.38,5.77,8.46,5.86,1.14,42.94,21.76
2022-10-27T12:57:53.451Z,2.0,4.12,4.15,4.35,6.65,4.42,2.06,42.67,21.67
2022-10-27T12:40:51.582Z,1.19,3.44,2.96,3.55,4.12,3.59,0.84,42.33,21.67
2022-10-27T12:23:49.692Z,0.81,2.83,2.58,2.91,3.35,2.96,1.3,42.09,21.7
2022-10-27T12:06:47.880Z,0.04,1.65,1.0,1.7,1.19,1.74,2.46,41.81,21.8
2022-10-27T11:49:46.034Z,0.0,1.98,1.35,2.03,1.38,2.06,2.34,41.59,21.84
2022-10-27T11:32:40.811Z,0.0,1.32,0.58,1.36,0.58,1.39,1.05,41.36,21.91
2022-10-27T11:15:38.888Z,0.0,1.04,0.58,1.08,0.58,1.11,1.05,41.13,22.0
2022-10-27T10:58:37.028Z,0.0,0.38,0.58,0.4,0.58,0.42,-0.93,40.85,22.09
2022-10-27T10:41:35.118Z,0.0,0.27,0.58,0.27,0.58,0.3,-1.25,40.59,22.22
2022-10-27T10:24:33.150Z,0.0,0.23,0.58,0.24,0.58,0.27,-1.62,40.32,22.35
2022-10-27T10:07:28.225Z,0.0,0.29,0.58,0.29,0.58,0.32,-3.31,40.02,22.48
2022-10-27T09:50:26.323Z,0.0,0.13,0.58,0.13,0.58,0.16,-4.26,39.71,22.63
2022-10-27T09:33:24.488Z,0.0,0.18,0.58,0.18,0.58,0.21,-5.1,39.8,22.6
2022-10-27T09:16:22.446Z,0.0,0.17,0.58,0.19,0.58,0.22,-2.84,40.45,22.31
2022-10-27T08:59:20.440Z,0.0,0.29,0.58,0.31,0.58,0.34,-1.51,40.91,21.94
2022-10-27T08:42:18.232Z,0.0,0.27,0.58,0.29,0.58,0.31,0.23,41.29,21.6
2022-10-27T08:25:16.054Z,0.0,0.26,0.58,0.27,0.58,0.3,3.15,41.5,21.33
2022-10-27T08:08:14.044Z,0.0,0.17,0.58,0.17,0.58,0.21,3.26,41.5,21.21
2022-10-27T07:51:12.064Z,0.0,0.19,0.58,0.19,0.58,0.22,2.39,41.34,21.22
2022-10-27T07:34:10.063Z,0.0,0.14,0.58,0.14,0.58,0.17,3.45,41.27,21.3
2022-10-27T07:17:08.021Z,0.0,0.21,0.58,0.21,0.58,0.24,-0.98,41.13,21.37
2022-10-27T07:00:05.992Z,0.0,0.17,0.58,0.17,0.58,0.2,1.17,40.94,21.43
